(22, 71):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(30, 42):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(6, 56):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(22, 76):  	connectivity: 3,  	local depth: 22,  	global depth: 26
(48, 84):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 51):  	connectivity: 2,  	local depth: 12,  	global depth: 30
(1, 65):  	connectivity: 2,  	local depth: 9,  	global depth: 17
(8, 65):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(46, 87):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(6, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(46, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(8, 71):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(1, 76):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 75):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 22
(8, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(0, 51):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(31, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(31, 70):  	connectivity: 1,  	local depth: 11,  	global depth: 46
(32, 76):  	connectivity: 1,  	local depth: 11,  	global depth: 46
(0, 57):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(31, 74):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(13, 56):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(0, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(7, 55):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(25, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 62):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(15, 64):  	connectivity: 1,  	local depth: 13,  	global depth: 17
(13, 61):  	connectivity: 3,  	local depth: 12,  	global depth: 12
(29, 65):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 54):  	connectivity: 1,  	local depth: 8,  	global depth: 21
(30, 41):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(15, 69):  	connectivity: 2,  	local depth: 9,  	global depth: 44
(25, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(28, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 59):  	connectivity: 3,  	local depth: 20,  	global depth: 20
(3, 69):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(3, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 70):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 59):  	connectivity: 2,  	local depth: 16,  	global depth: 24
(13, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(15, 76):  	connectivity: 2,  	local depth: 22,  	global depth: 30
(13, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 77):  	connectivity: 2,  	local depth: 17,  	global depth: 36
(25, 77):  	connectivity: 3,  	local depth: 19,  	global depth: 28
(18, 61):  	connectivity: 2,  	local depth: 11,  	global depth: 15
(37, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 63):  	connectivity: 2,  	local depth: 16,  	global depth: 24
(24, 62):  	connectivity: 2,  	local depth: 12,  	global depth: 30
(9, 74):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(42, 95):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 68):  	connectivity: 2,  	local depth: 12,  	global depth: 30
(41, 81):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 72):  	connectivity: 2,  	local depth: 14,  	global depth: 36
(24, 54):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(27, 55):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(37, 94):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 54):  	connectivity: 1,  	local depth: 11,  	global depth: 44
(33, 77):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(33, 55):  	connectivity: 2,  	local depth: 16,  	global depth: 24
(5, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 56):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 92):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(11, 65):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 61):  	connectivity: 1,  	local depth: 11,  	global depth: 20
(21, 62):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(2, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(21, 63):  	connectivity: 1,  	local depth: 8,  	global depth: 54
(21, 64):  	connectivity: 2,  	local depth: 17,  	global depth: 34
