(83, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(52, 65):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 45):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(70, 66):  	connectivity: 1,  	local depth: 14,  	global depth: 27
(57, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(73, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 48):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(52, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(76, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(57, 75):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 56):  	connectivity: 1,  	local depth: 14,  	global depth: 27
(66, 44):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(63, 57):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(66, 48):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(60, 72):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(76, 58):  	connectivity: 1,  	local depth: 13,  	global depth: 37
(86, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 44):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(86, 68):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(54, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(70, 85):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(87, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 56):  	connectivity: 2,  	local depth: 16,  	global depth: 20
(74, 49):  	connectivity: 2,  	local depth: 15,  	global depth: 23
(64, 42):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 30
(74, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 58):  	connectivity: 2,  	local depth: 9,  	global depth: 44
(74, 54):  	connectivity: 2,  	local depth: 18,  	global depth: 18
(87, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(98, 63):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(87, 57):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(77, 52):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(66, 75):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(74, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 71):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 80):  	connectivity: 2,  	local depth: 16,  	global depth: 31
(83, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 63):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(80, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(90, 63):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(90, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
