(30, 91),(34, 81),[]
(22, 64),(19, 67),[]
(61, 74),(58, 74),[]
(52, 53),(47, 50),[]
(51, 45),(48, 47),[]
(51, 34),(54, 35),[]
(46, 75),(43, 71),[]
(23, 49),(20, 49),[]
(56, 40),(59, 38),[]
(43, 86),(43, 93),[]
(53, 27),(57, 31),[]
(67, 65),(64, 65),[]
(60, 94),(65, 94),[]
(61, 58),(56, 68),[]
(61, 54),(61, 58),[]
(69, 27),(66, 25),[]
(35, 90),(31, 89),[]
(60, 86),(60, 89),[]
(51, 22),(54, 25),[]
(33, 75),(36, 77),[]
(48, 48),(42, 59),[]
(35, 93),(35, 90),[]
(74, 39),(70, 39),[]
(19, 67),(24, 73),[]
(55, 24),(53, 27),[]
(43, 86),(44, 83),[]
(24, 68),(20, 68),[]
(48, 93),(51, 92),[]
(48, 93),(40, 93),[]
(55, 77),(54, 74),[]
(23, 54),(28, 66),[]
(55, 77),(55, 84),[]
(66, 81),(62, 81),[]
(67, 51),(64, 55),[]
(67, 90),(66, 87),[]
(58, 74),(56, 68),[]
(67, 60),(64, 60),[]
(28, 77),(27, 81),[]
(47, 44),(48, 48),[]
(57, 17),(55, 24),[]
(66, 87),(63, 85),[]
(55, 89),(53, 85),[]
(22, 90),(23, 87),[]
(62, 67),(58, 65),[]
(61, 71),(61, 66),[]
(61, 71),(61, 74),[]
(60, 94),(57, 93),[]
(60, 86),(60, 82),[]
(22, 82),(21, 77),[]
(62, 81),(50, 86),[]
(66, 25),(63, 24),[]
(42, 39),(47, 44),[]
(61, 29),(50, 41),[]
(30, 72),(27, 70),[]
(50, 86),(36, 78),[]
(67, 74),(65, 70),[]
(64, 61),(64, 69),[]
(66, 77),(67, 74),[]
(64, 55),(61, 55),[]
(27, 84),(23, 85),[]
(56, 40),(51, 45),[]
(40, 71),(46, 70),[]
(20, 51),(23, 54),[]
(65, 38),(69, 40),[]
(53, 74),(57, 72),[]
(51, 92),(55, 89),[]
(19, 46),(20, 51),[]
(70, 38),(67, 48),[]
(71, 24),(69, 27),[]
(42, 51),(45, 53),[]
(39, 87),(35, 90),[]
(52, 80),(49, 81),[]
(67, 48),(67, 51),[]
(49, 59),(44, 56),[]
(49, 81),(47, 84),[]
(53, 74),(45, 74),[]
(20, 59),(24, 57),[]
(19, 86),(22, 84),[]
(62, 89),(55, 89),[]
(60, 78),(61, 81),[]
(64, 61),(64, 58),[]
(52, 49),(51, 52),[]
(59, 38),(62, 34),[]
(53, 65),(54, 68),[]
(27, 89),(30, 90),[]
(40, 84),(41, 81),[]
(63, 85),(62, 81),[]
(28, 66),(39, 72),[]
(37, 83),(33, 83),[]
(26, 93),(30, 91),[]
(42, 59),(44, 70),[]
(37, 83),(40, 83),[]
(65, 70),(62, 67),[]
(19, 55),(21, 52),[]
(28, 77),(28, 71),[]
(19, 82),(22, 82),[]
(23, 87),(22, 82),[]
(65, 94),(62, 89),[]
(27, 84),(33, 84),[]
(19, 94),(26, 93),[]
(57, 93),(57, 89),[]
(70, 8),(73, 10),[]
(50, 41),(47, 44),[]
(68, 31),(69, 27),[]
(63, 34),(57, 32),[]
(24, 68),(27, 69),[]
(74, 19),(71, 24),[]
(30, 72),(33, 75),[]
(45, 90),(48, 85),[]
(27, 81),(27, 84),[]
(29, 60),(26, 61),[]
(41, 90),(39, 87),[]
(21, 77),(29, 67),[]
(56, 68),(46, 70),[]
(34, 81),(40, 71),[]
(64, 58),(61, 58),[]
(40, 84),(40, 88),[]
(39, 94),(41, 90),[]
