(58, 55),(58, 51),[]
(55, 50),(51, 56),[]
(58, 55),(58, 62),[]
(68, 64),(72, 63),[]
(74, 59),(71, 60),[]
(32, 67),(35, 65),[]
(39, 91),(34, 91),[]
(53, 83),(53, 87),[]
(58, 93),(58, 89),[]
(59, 67),(47, 55),[]
(41, 79),(38, 80),[]
(76, 82),(70, 85),[]
(59, 67),(61, 70),[]
(55, 77),(61, 70),[(54, 74)]
(43, 52),(43, 62),[]
(49, 80),(53, 83),[]
(60, 82),(63, 83),[]
(37, 55),(36, 52),[]
(28, 67),(32, 67),[]
(38, 70),(43, 72),[]
(45, 84),(52, 87),[]
(75, 95),(71, 93),[]
(35, 65),(38, 70),[]
(43, 52),(43, 49),[]
(34, 48),(34, 52),[]
(35, 52),(41, 49),[]
(69, 79),(72, 79),[]
(75, 75),(72, 79),[]
(30, 79),(33, 80),[]
(33, 72),(37, 75),[]
(54, 94),(49, 94),[]
(41, 79),(47, 79),[]
(41, 49),(47, 49),[]
(72, 50),(73, 53),[]
(54, 47),(55, 50),[]
(39, 91),(43, 91),[]
(70, 58),(64, 60),[]
(70, 89),(70, 85),[]
(73, 53),(70, 55),[]
(43, 72),(43, 76),[]
(64, 80),(68, 74),[]
(62, 91),(59, 88),[]
(49, 94),(52, 87),[]
(63, 54),(63, 60),[]
(52, 87),(58, 89),[]
(51, 48),(47, 48),[]
(47, 55),(53, 57),[]
(50, 63),(55, 63),[]
(66, 88),(70, 88),[]
(34, 61),(35, 65),[]
(64, 47),(63, 54),[]
(54, 94),(58, 93),[]
(31, 61),(34, 61),[]
(63, 84),(64, 80),[]
(38, 80),(38, 85),[]
(53, 57),(56, 63),[]
(47, 48),(47, 55),[]
(58, 51),(55, 50),[]
(70, 55),(70, 58),[]
(51, 48),(54, 48),[]
(62, 65),(60, 62),[]
(50, 69),(54, 74),[]
(28, 53),(35, 52),[]
(75, 71),(75, 75),[]
(60, 48),(58, 51),[]
(75, 89),(73, 84),[]
(43, 91),(49, 93),[]
(56, 63),(50, 69),[]
(70, 70),(74, 66),[]
(76, 62),(73, 64),[]
(38, 85),(45, 84),[]
(43, 76),(49, 80),[]
(71, 93),(70, 89),[]
(47, 63),(44, 61),[]
(58, 89),(63, 84),[]
(74, 66),(70, 58),[]
(43, 62),(47, 55),[]
(37, 75),(40, 71),[]
(68, 74),(70, 70),[]
(29, 49),(29, 53),[]
(69, 79),(65, 79),[]
(67, 55),(63, 55),[]
(28, 83),(34, 90),[]
(72, 79),(74, 83),[]
(67, 47),(64, 47),[]
(32, 93),(38, 85),[]
(65, 93),(62, 91),[]
(46, 67),(47, 63),[]
(64, 60),(56, 63),[]
(67, 55),(70, 55),[]
(50, 63),(47, 63),[]
(33, 80),(38, 80),[]
(70, 85),(64, 82),[]
