(62, 74),(51, 82),[]
(52, 64),(63, 64),[]
(65, 90),(52, 94),[(55, 90)]
(71, 91),(70, 88),[]
(74, 67),(74, 63),[]
(60, 97),(63, 97),[]
(67, 83),(71, 83),[]
(73, 74),(62, 74),[]
(71, 78),(66, 78),[]
(77, 74),(74, 72),[]
(70, 98),(63, 98),[]
(66, 68),(63, 68),[]
(55, 67),(55, 64),[]
(58, 83),(55, 79),[]
(77, 68),(74, 68),[]
(60, 93),(60, 90),[]
(66, 68),(74, 68),[]
(73, 95),(70, 98),[]
(77, 82),(75, 85),[]
(74, 70),(73, 74),[]
(73, 63),(63, 64),[]
(57, 86),(58, 83),[]
(52, 68),(55, 68),[]
(66, 93),(66, 90),[]
(57, 86),(57, 90),[]
(55, 67),(55, 75),[]
(63, 64),(62, 74),[]
(76, 92),(76, 89),[]
(55, 90),(51, 82),[]
(60, 67),(63, 67),[]
(66, 78),(64, 81),[]
(76, 92),(76, 98),[]
(66, 93),(66, 98),[]
(51, 76),(55, 76),[]
(54, 97),(52, 94),[]
(76, 89),(74, 86),[]
(71, 78),(74, 77),[]
(75, 78),(73, 74),[]
(63, 99),(63, 90),[]
(57, 93),(57, 90),[]
(64, 81),(59, 76),[]
(76, 98),(73, 95),[]
(76, 63),(73, 63),[]
(74, 67),(74, 70),[]
(71, 91),(71, 97),[]
(66, 78),(70, 74),[]
(53, 71),(55, 75),[]
(63, 85),(65, 82),[]
(63, 85),(58, 90),[]
(75, 85),(65, 90),[]
(71, 82),(73, 86),[]
(64, 81),(67, 83),[]
(55, 75),(56, 78),[]
(69, 70),(69, 74),[]
(59, 71),(62, 71),[]
