(23, 25):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 78):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(52, 50):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 67):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(56, 14):  	connectivity: 2,  	local depth: 12,  	global depth: 31
(45, 34):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(33, 52):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(19, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 30):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(58, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 16):  	connectivity: 2,  	local depth: 14,  	global depth: 27
(42, 58):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(4, 72):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(24, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(66, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(27, 16):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(19, 31):  	connectivity: 1,  	local depth: 13,  	global depth: 22
(28, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(21, 56):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(46, 25):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(22, 33):  	connectivity: 3,  	local depth: 12,  	global depth: 16
(13, 72):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(59, 25):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(62, 14):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 81):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(34, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 37):  	connectivity: 1,  	local depth: 13,  	global depth: 22
(46, 32):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(24, 60):  	connectivity: 1,  	local depth: 16,  	global depth: 20
(31, 17):  	connectivity: 2,  	local depth: 9,  	global depth: 33
(66, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 17):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(62, 16):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(29, 13):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(21, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 50):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(4, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(31, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 51):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(29, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 28):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(34, 60):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(66, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(23, 13):  	connectivity: 2,  	local depth: 12,  	global depth: 20
(65, 16):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(52, 20):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 48):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 19):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(56, 55):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(52, 23):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 36):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(46, 49):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(27, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(23, 16):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(62, 34):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(23, 17):  	connectivity: 1,  	local depth: 8,  	global depth: 41
(9, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 50):  	connectivity: 1,  	local depth: 16,  	global depth: 20
(50, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(39, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 34):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(17, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(60, 25):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(23, 18):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 43):  	connectivity: 1,  	local depth: 10,  	global depth: 10
