(20, 6):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 24):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 25):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(9, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 12):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(19, 6):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(15, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(19, 9):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(3, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 8):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(19, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(44, 0):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(9, 37):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 24):  	connectivity: 1,  	local depth: 11,  	global depth: 37
(19, 13):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(20, 3):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(1, 41):  	connectivity: 1,  	local depth: 11,  	global depth: 26
(35, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 2):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(14, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 18):  	connectivity: 1,  	local depth: 11,  	global depth: 40
(44, 10):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(2, 47):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(44, 12):  	connectivity: 1,  	local depth: 16,  	global depth: 33
(14, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(36, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(44, 17):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(2, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(9, 50):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 12):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(9, 51):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(47, 10):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 8):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(6, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(1, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 10):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 19):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(3, 54):  	connectivity: 2,  	local depth: 9,  	global depth: 22
(30, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(9, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(30, 19):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(1, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(10, 36):  	connectivity: 1,  	local depth: 16,  	global depth: 33
(4, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(17, 46):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(13, 57):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(37, 4):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(6, 49):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(37, 5):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(43, 3):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(27, 10):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(43, 5):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 39):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(25, 0):  	connectivity: 1,  	local depth: 11,  	global depth: 40
(41, 16):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(13, 65):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 0):  	connectivity: 1,  	local depth: 5,  	global depth: 5
