(97, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 68):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(74, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(74, 73):  	connectivity: 2,  	local depth: 14,  	global depth: 130
(82, 65):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(86, 61):  	connectivity: 3,  	local depth: 17,  	global depth: 126
(84, 46):  	connectivity: 1,  	local depth: 11,  	global depth: 150
(86, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(75, 47):  	connectivity: 2,  	local depth: 19,  	global depth: 126
(89, 51):  	connectivity: 2,  	local depth: 22,  	global depth: 94
(94, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 64):  	connectivity: 2,  	local depth: 24,  	global depth: 112
(83, 76):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(95, 56):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(98, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 66):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(92, 79):  	connectivity: 1,  	local depth: 8,  	global depth: 160
(90, 52):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(90, 64):  	connectivity: 1,  	local depth: 11,  	global depth: 168
(84, 52):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(81, 64):  	connectivity: 1,  	local depth: 11,  	global depth: 168
(75, 53):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(71, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 78):  	connectivity: 1,  	local depth: 8,  	global depth: 172
(70, 51):  	connectivity: 2,  	local depth: 12,  	global depth: 146
(72, 67):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(84, 55):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(98, 59):  	connectivity: 2,  	local depth: 20,  	global depth: 94
(81, 68):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(89, 60):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(75, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 52):  	connectivity: 3,  	local depth: 25,  	global depth: 96
(71, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 76):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(79, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 47):  	connectivity: 3,  	local depth: 22,  	global depth: 108
(88, 55):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(86, 75):  	connectivity: 3,  	local depth: 23,  	global depth: 100
(75, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(76, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(95, 78):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(93, 62):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(86, 78):  	connectivity: 2,  	local depth: 16,  	global depth: 118
(84, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(77, 79):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(94, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 60):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(79, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 77):  	connectivity: 2,  	local depth: 9,  	global depth: 150
(69, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(69, 54):  	connectivity: 1,  	local depth: 8,  	global depth: 168
(79, 62):  	connectivity: 2,  	local depth: 22,  	global depth: 112
(94, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(99, 79):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(80, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(83, 61):  	connectivity: 2,  	local depth: 14,  	global depth: 146
(81, 46):  	connectivity: 2,  	local depth: 17,  	global depth: 128
(97, 66):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(95, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(93, 72):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 64):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(69, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(97, 70):  	connectivity: 2,  	local depth: 19,  	global depth: 96
(89, 79):  	connectivity: 2,  	local depth: 12,  	global depth: 138
(92, 68):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(91, 61):  	connectivity: 2,  	local depth: 14,  	global depth: 146
