(53, 73):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(32, 84):  	connectivity: 3,  	local depth: 25,  	global depth: 33
(40, 57):  	connectivity: 3,  	local depth: 10,  	global depth: 19
(26, 90):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(41, 65):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 57):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(26, 93):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 63):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(21, 32):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(26, 71):  	connectivity: 3,  	local depth: 25,  	global depth: 33
(41, 44):  	connectivity: 2,  	local depth: 17,  	global depth: 17
(24, 82):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 67):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(30, 97):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(22, 85):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(46, 41):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(45, 72):  	connectivity: 2,  	local depth: 17,  	global depth: 43
(26, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(45, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 76):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 93):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(25, 85):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(51, 76):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(13, 48):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(48, 64):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 58):  	connectivity: 2,  	local depth: 16,  	global depth: 47
(25, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 55):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(48, 69):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(40, 32):  	connectivity: 1,  	local depth: 8,  	global depth: 29
(31, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(42, 40):  	connectivity: 2,  	local depth: 11,  	global depth: 19
(10, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(13, 51):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(42, 41):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 74):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(10, 48):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(24, 97):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(20, 24):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(21, 78):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(27, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 54):  	connectivity: 2,  	local depth: 13,  	global depth: 17
(32, 74):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(30, 79):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(28, 75):  	connectivity: 1,  	local depth: 8,  	global depth: 8
