(31, 60):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(26, 70):  	connectivity: 2,  	local depth: 16,  	global depth: 16
(41, 73):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(3, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(13, 56):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(29, 94):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(34, 77):  	connectivity: 1,  	local depth: 13,  	global depth: 22
(41, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(31, 71):  	connectivity: 3,  	local depth: 12,  	global depth: 16
(35, 47):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(42, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 84):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 50):  	connectivity: 1,  	local depth: 10,  	global depth: 29
(9, 44):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(27, 91):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(45, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 50):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(42, 73):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(30, 66):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(9, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 79):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(13, 77):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(11, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 49):  	connectivity: 1,  	local depth: 13,  	global depth: 25
(45, 68):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(45, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 67):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(43, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 58):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(14, 73):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(45, 77):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 42):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(6, 46):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(25, 81):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(24, 61):  	connectivity: 2,  	local depth: 9,  	global depth: 22
(46, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(11, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(25, 88):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(10, 43):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(37, 76):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 68):  	connectivity: 2,  	local depth: 11,  	global depth: 20
(9, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(2, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(33, 57):  	connectivity: 2,  	local depth: 12,  	global depth: 26
(51, 72):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(24, 64):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(49, 58):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(33, 60):  	connectivity: 1,  	local depth: 8,  	global depth: 33
(16, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(2, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 72):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 64):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(16, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 83):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(24, 93):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(15, 33):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(32, 95):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(52, 61):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(15, 73):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 55):  	connectivity: 2,  	local depth: 13,  	global depth: 21
(28, 58):  	connectivity: 1,  	local depth: 10,  	global depth: 29
(47, 62):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(8, 54):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(33, 91):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(21, 35):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(6, 68):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 60):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(36, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 31):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 64):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(29, 52):  	connectivity: 3,  	local depth: 13,  	global depth: 22
(35, 77):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(19, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 51):  	connectivity: 3,  	local depth: 18,  	global depth: 18
(5, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(6, 69):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 51):  	connectivity: 2,  	local depth: 15,  	global depth: 19
(26, 84):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(50, 65):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(36, 71):  	connectivity: 1,  	local depth: 11,  	global depth: 26
(49, 95):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(21, 47):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(28, 74):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(13, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 75):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(40, 64):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(19, 47):  	connectivity: 2,  	local depth: 9,  	global depth: 31
(28, 80):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(32, 89):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(40, 70):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(12, 35):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(26, 89):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(27, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 83):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(15, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 65):  	connectivity: 1,  	local depth: 8,  	global depth: 38
(15, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 91):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 91):  	connectivity: 2,  	local depth: 9,  	global depth: 13
(12, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 55):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 47):  	connectivity: 2,  	local depth: 11,  	global depth: 26
(56, 68):  	connectivity: 2,  	local depth: 9,  	global depth: 31
(7, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 62):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(19, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(24, 81):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(22, 52):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(29, 71):  	connectivity: 1,  	local depth: 8,  	global depth: 17
(38, 47):  	connectivity: 2,  	local depth: 14,  	global depth: 22
(13, 50):  	connectivity: 1,  	local depth: 8,  	global depth: 28
(12, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
