(43, 41):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(76, 55):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(83, 75):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(67, 20):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(40, 56):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(40, 60):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(86, 69):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(46, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(56, 46):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(66, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(83, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(46, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(86, 74):  	connectivity: 1,  	local depth: 8,  	global depth: 22
(54, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(67, 33):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(70, 22):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(86, 80):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(76, 73):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(67, 39):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(43, 64):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(70, 32):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(73, 20):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(59, 52):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(59, 53):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(54, 50):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(69, 63):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(46, 60):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(73, 24):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(33, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(44, 46):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(63, 19):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(79, 78):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(63, 24):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(73, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(57, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(82, 73):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(63, 29):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(50, 35):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(73, 41):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(63, 33):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(78, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 69):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(97, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 16
(63, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(97, 67):  	connectivity: 2,  	local depth: 12,  	global depth: 12
(47, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(92, 64):  	connectivity: 3,  	local depth: 10,  	global depth: 10
(97, 64):  	connectivity: 2,  	local depth: 10,  	global depth: 10
(80, 71):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(61, 29):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(53, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(73, 53):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(53, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(40, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(63, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(48, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(61, 37):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(77, 23):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(71, 48):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(68, 60):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(61, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(71, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(72, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(71, 51):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(58, 58):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(71, 56):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(81, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 36):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(77, 32):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(38, 45):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(58, 62):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(77, 35):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(78, 81):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(74, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 51):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(48, 59):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(61, 56):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(61, 57):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(72, 37):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(61, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 43):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(38, 55):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(61, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(78, 18):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(61, 62):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(61, 64):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(98, 70):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 26):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(55, 18):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(36, 55):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(62, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(65, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(49, 46):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(64, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(51, 65):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(41, 57):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(62, 46):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(75, 45):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(64, 65):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(62, 50):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(55, 34):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(49, 58):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(65, 48):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(66, 21):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 42):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(68, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(78, 47):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(71, 28):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(75, 63):  	connectivity: 2,  	local depth: 9,  	global depth: 17
(78, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(42, 52):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(68, 45):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(66, 29):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(88, 64):  	connectivity: 1,  	local depth: 10,  	global depth: 14
(78, 59):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(94, 74):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 55):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(45, 50):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(55, 58):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(55, 59):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(66, 39):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(94, 70):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 62):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(68, 59):  	connectivity: 1,  	local depth: 5,  	global depth: 5
