(36, 28):  	connectivity: 2,  	local depth: 17,  	global depth: 29
(30, 60):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(23, 38):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 49):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(55, 75):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(8, 61):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(13, 34):  	connectivity: 2,  	local depth: 9,  	global depth: 27
(17, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(2, 55):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 6):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(30, 18):  	connectivity: 1,  	local depth: 16,  	global depth: 20
(41, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 36):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(45, 73):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(50, 5):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(2, 59):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(28, 24):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(39, 26):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(55, 83):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(39, 28):  	connectivity: 1,  	local depth: 11,  	global depth: 38
(19, 52):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(39, 29):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(28, 27):  	connectivity: 1,  	local depth: 16,  	global depth: 20
(23, 34):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(38, 61):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(55, 90):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(23, 61):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(35, 76):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(41, 53):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(7, 40):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(7, 41):  	connectivity: 2,  	local depth: 19,  	global depth: 19
(56, 66):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(45, 87):  	connectivity: 4,  	local depth: 10,  	global depth: 10
(48, 76):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(22, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 21):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(37, 98):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(56, 70):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(45, 90):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(29, 49):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(58, 87):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(4, 16):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 43):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(22, 23):  	connectivity: 1,  	local depth: 16,  	global depth: 34
(8, 54):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(6, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 34):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(42, 33):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(46, 66):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(30, 32):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(48, 82):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(32, 28):  	connectivity: 3,  	local depth: 22,  	global depth: 22
(4, 20):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(9, 45):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(59, 65):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(26, 38):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(38, 80):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(13, 27):  	connectivity: 1,  	local depth: 8,  	global depth: 34
(22, 26):  	connectivity: 3,  	local depth: 17,  	global depth: 25
(11, 36):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(26, 42):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(4, 26):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(36, 67):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(59, 72):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 72):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(41, 74):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(8, 20):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(4, 30):  	connectivity: 3,  	local depth: 7,  	global depth: 7
(46, 79):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(39, 60):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(46, 80):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(38, 17):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(49, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(59, 79):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(26, 49):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(41, 80):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(38, 20):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(36, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(42, 53):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 40):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(52, 63):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 21):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(8, 31):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(38, 28):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(52, 69):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(26, 57):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(36, 87):  	connectivity: 1,  	local depth: 14,  	global depth: 18
(49, 83):  	connectivity: 1,  	local depth: 15,  	global depth: 15
(36, 88):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(19, 62):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(30, 49):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(55, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(36, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 38):  	connectivity: 2,  	local depth: 14,  	global depth: 22
(13, 31):  	connectivity: 1,  	local depth: 11,  	global depth: 11
(22, 38):  	connectivity: 1,  	local depth: 8,  	global depth: 8
(52, 78):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(55, 67):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(13, 19):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(13, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(8, 58):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(9, 15):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(39, 87):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(43, 47):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(25, 54):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(3, 25):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(32, 70):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(40, 64):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(12, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(2, 45):  	connectivity: 2,  	local depth: 14,  	global depth: 23
(9, 23):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(34, 20):  	connectivity: 2,  	local depth: 14,  	global depth: 18
(42, 84):  	connectivity: 1,  	local depth: 15,  	global depth: 15
(10, 58):  	connectivity: 3,  	local depth: 9,  	global depth: 9
(20, 49):  	connectivity: 1,  	local depth: 10,  	global depth: 39
(32, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(18, 40):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(20, 51):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(34, 24):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(53, 68):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(17, 27):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(47, 93):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(29, 44):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(3, 37):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(53, 71):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(20, 55):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(16, 58):  	connectivity: 2,  	local depth: 9,  	global depth: 17
(43, 67):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(3, 42):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(27, 60):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(51, 62):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(32, 90):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(20, 62):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(50, 92):  	connectivity: 3,  	local depth: 5,  	global depth: 5
(9, 26):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(0, 25):  	connectivity: 1,  	local depth: 11,  	global depth: 41
(3, 51):  	connectivity: 1,  	local depth: 11,  	global depth: 30
(16, 61):  	connectivity: 1,  	local depth: 8,  	global depth: 22
(43, 76):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(48, 9):  	connectivity: 2,  	local depth: 4,  	global depth: 4
(23, 18):  	connectivity: 1,  	local depth: 11,  	global depth: 24
(16, 47):  	connectivity: 3,  	local depth: 10,  	global depth: 14
(19, 16):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 54):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(61, 84):  	connectivity: 2,  	local depth: 6,  	global depth: 6
(25, 49):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(34, 49):  	connectivity: 3,  	local depth: 13,  	global depth: 30
(0, 31):  	connectivity: 1,  	local depth: 10,  	global depth: 10
(37, 38):  	connectivity: 2,  	local depth: 21,  	global depth: 25
(54, 67):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(37, 39):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(44, 60):  	connectivity: 3,  	local depth: 11,  	global depth: 11
(19, 23):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(0, 36):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(19, 26):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(18, 30):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(16, 23):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(15, 44):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(43, 93):  	connectivity: 1,  	local depth: 14,  	global depth: 18
(51, 85):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(43, 23):  	connectivity: 2,  	local depth: 8,  	global depth: 8
(51, 15):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(12, 16):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(0, 63):  	connectivity: 1,  	local depth: 11,  	global depth: 15
(43, 26):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(37, 51):  	connectivity: 1,  	local depth: 10,  	global depth: 39
(15, 50):  	connectivity: 2,  	local depth: 13,  	global depth: 13
(34, 65):  	connectivity: 1,  	local depth: 11,  	global depth: 19
(47, 62):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(31, 78):  	connectivity: 1,  	local depth: 5,  	global depth: 5
(15, 51):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(0, 49):  	connectivity: 1,  	local depth: 11,  	global depth: 30
(51, 96):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(5, 45):  	connectivity: 3,  	local depth: 14,  	global depth: 18
(60, 61):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(41, 17):  	connectivity: 1,  	local depth: 8,  	global depth: 12
(16, 33):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(15, 55):  	connectivity: 2,  	local depth: 14,  	global depth: 14
(13, 63):  	connectivity: 1,  	local depth: 13,  	global depth: 13
(54, 89):  	connectivity: 1,  	local depth: 7,  	global depth: 7
(19, 44):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(33, 31):  	connectivity: 1,  	local depth: 3,  	global depth: 3
(19, 47):  	connectivity: 1,  	local depth: 10,  	global depth: 19
(0, 59):  	connectivity: 2,  	local depth: 11,  	global depth: 11
(31, 21):  	connectivity: 3,  	local depth: 14,  	global depth: 14
(44, 18):  	connectivity: 2,  	local depth: 9,  	global depth: 9
(12, 27):  	connectivity: 2,  	local depth: 14,  	global depth: 32
